0.14106735979665894,0.0,0.99
-0.20205710299548124,0.1351773913384687,0.97
-0.19623723498860055,-0.24288052125279375,0.95
0.1675589469567132,-0.32714522661160367,0.9299999999999999
0.41172436541993535,-0.048816461563203586,0.9099999999999999
0.3335358816942504,0.31089196776764627,0.8899999999999999
0.015272147015445247,0.4928151393022934,0.8699999999999999
-0.3390269186808618,0.4031882295029959,0.8499999999999999
-0.5479110041395011,0.10437208220038469,0.8299999999999998
-0.5261990567094817,-0.25887169161198736,0.8099999999999998
-0.2937846187248481,-0.5381362260624125,0.7899999999999998
0.055732458342873256,-0.635605139286224,0.7699999999999998
0.4011798209024816,-0.5258847319524051,0.7499999999999998
0.6359921782794458,-0.25022779455401434,0.7299999999999998
0.6960931577751676,0.10655663141539357,0.7099999999999997
0.5704181177608103,0.4455593910246027,0.6899999999999997
0.29612422306958236,0.6807425684584713,0.6699999999999997
-0.056659408518809774,0.7578190492632783,0.6499999999999997
-0.4048252380163126,0.6627341296968463,0.6299999999999997
-0.6718365020861798,0.42016153377553117,0.6099999999999997
-0.8029931432049006,0.0842734357073112,0.5899999999999996
-0.7742504363955728,-0.27502047513097216,0.5699999999999996
-0.5940509925252029,-0.587029316371697,0.5499999999999996
-0.298958257220492,-0.7935514856892946,0.5299999999999996
0.055218733218298545,-0.858400193092806,0.5099999999999996
0.40467484408007176,-0.77209990970649,0.48999999999999955
0.6890695664976922,-0.5516186477329088,0.46999999999999953
0.8613368689855213,-0.23579397389716997,0.4499999999999995
0.894502710586982,0.1223311111391628,0.4299999999999995
0.7847955575449012,0.4647536259759446,0.4099999999999995
0.5509651461776405,0.7377922523972801,0.38999999999999946
0.2302747002907227,0.9000408670755002,0.36999999999999944
-0.12795597520441931,0.9279694329068638,0.3499999999999994
-0.4701358497088467,0.8185794297553176,0.3299999999999994
-0.7463276985330551,0.5889778997571586,0.3099999999999994
-0.917216047525438,0.2731569551774469,0.28999999999999937
-0.9592422451124235,-0.08339253678643836,0.26999999999999935
-0.8673393873686398,-0.430374705482319,0.24999999999999936
-0.6550499607039596,-0.7197288023844407,0.22999999999999937
-0.35215579605348474,-0.9120780094410437,0.20999999999999938
-0.0002535618268681993,-0.9817840575739657,0.1899999999999994
0.35306139751514287,-0.9200258961489369,0.1699999999999994
0.6606046276281842,-0.7355960344891945,0.1499999999999994
0.8817742889293135,-0.4534028047809185,0.12999999999999942
0.9877200491229441,-0.11094640400017058,0.10999999999999942
0.9648962517134357,0.2467290486127687,0.08999999999999941
0.8166028811334417,0.5729395557339029,0.06999999999999941
0.5623715803297286,0.8253715561112122,0.049999999999999406
0.23531553937846558,0.9714559161006853,0.029999999999999406
-0.12219753943937295,0.9924554203363308,0.009999999999999405
-0.46399670660095277,0.8857804785969656,-0.010000000000000595
-0.7460040527807028,0.665265325441486,-0.030000000000000596
-0.9318499252679247,0.3593824102236545,-0.0500000000000006
-0.9975178973747386,0.007618688671958879,-0.0700000000000006
-0.9344464564872608,-0.34454291453809,-0.09000000000000061
-0.7506969222624506,-0.6514246931961392,-0.11000000000000061
-0.4700262505533943,-0.873026530977563,-0.13000000000000062
-0.12895422104220094,-0.9802401791782456,-0.1500000000000006
0.22784056701909952,-0.9587432795177314,-0.1700000000000006
0.553250106062677,-0.8110575319554318,-0.19000000000000059
0.8038931420029124,-0.5564672643028384,-0.21000000000000058
0.9459246264937997,-0.22875008413673908,-0.23000000000000057
0.9597402563478975,0.12805717607878078,-0.25000000000000056
0.8429259662710099,0.4653770679632635,-0.2700000000000006
0.6109957536718709,0.7366031421294252,-0.2900000000000006
0.2957227079977456,0.9035751656472636,-0.3100000000000006
-0.05882894325578182,0.9421460372126009,-0.3300000000000006
-0.40215216321808694,0.8460340641008567,-0.35000000000000064
-0.6843262429706009,0.6283292076465503,-0.37000000000000066
-0.8633141462777658,0.3202946843715829,-0.3900000000000007
-0.9115045696475655,-0.03254872519171476,-0.4100000000000007
-0.8204923917465508,-0.37668585729494036,-0.4300000000000007
-0.6032497644515687,-0.6584753007434114,-0.45000000000000073
-0.29313730088115636,-0.8325686295027634,-0.47000000000000075
0.06038071271624634,-0.8696287538552744,-0.49000000000000077
0.39896210618933503,-0.7620559282788691,-0.5100000000000008
0.6646896848862786,-0.5265810695474904,-0.5300000000000008
0.8101331465043897,-0.2029391163253061,-0.5500000000000008
0.8075331237139308,0.15162537421164107,-0.5700000000000008
0.6553650869309569,0.471589443087924,-0.5900000000000009
0.38071377193047035,0.6949510945832612,-0.6100000000000009
0.036377188171263945,0.7757426765240851,-0.6300000000000009
-0.30758166655658475,0.6949054024817138,-0.6500000000000009
-0.5770678538070355,0.4670039529838486,-0.6700000000000009
-0.7100312693007341,0.14055460367838252,-0.690000000000001
-0.6723446506504729,-0.20941029282652818,-0.710000000000001
-0.4696707458618466,-0.4964971203154911,-0.730000000000001
-0.15137123247325904,-0.643884112227911,-0.750000000000001
0.19668790900071956,-0.6069710589912201,-0.770000000000001
0.47160455609489677,-0.39177690420765454,-0.790000000000001
0.58313668253636,-0.06206133643813089,-0.810000000000001
0.4873674625367373,0.2712433528411346,-0.8300000000000011
0.21360031063956056,0.4815339108460394,-0.8500000000000011
-0.1295577459054875,0.475725541122071,-0.8700000000000011
-0.38269784306222543,0.24787569650031893,-0.8900000000000011
-0.40508182125762016,-0.08836695132574968,-0.9100000000000011
-0.17224498620547835,-0.32470242488634493,-0.9300000000000012
0.1474231177139774,-0.275257015103137,-0.9500000000000012
0.2424425794412436,0.01793308879903311,-0.9700000000000012
0.002273944791811534,0.1410490311029515,-0.9900000000000012
